koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_disposition,koi_prad_log,koi_depth_log,koi_teq_log
25.7054557,6.059,266.3,1.75,670.0,47.76,27.6,0,1,1,1,6326.0,4.459,1.001,13.859,FALSE POSITIVE,1.0116009116784799,5.588371623144873,6.508769136971682
3.84822189,2.013,203.9,1.72,1283.0,641.53,17.6,0,0,0,0,5927.0,4.323,1.193,14.919,CONFIRMED,1.000631880307906,5.322522055244854,7.157735484249907
2.37752442,2.307,32.1,0.53,1278.0,632.62,15.9,0,0,0,0,5615.0,4.505,0.936,12.258,CONFIRMED,0.4252677354043441,3.4995332823830174,7.153833801578843
2.62838097,3.193,89.9,1.01,1375.0,846.09,15.3,0,0,1,0,5884.0,4.408,1.07,14.037,FALSE POSITIVE,0.6981347220709844,4.509760001183433,7.226936018493289
1.877878538,2.39,47.5,0.78,1701.0,1977.35,20.6,0,0,0,0,6324.0,4.352,1.115,13.295,CONFIRMED,0.5766133643039938,3.8815637979434374,7.43955930913332
3.375716723,1.5436,175.7,2.34,1472.0,1111.66,20.2,0,0,0,0,6310.0,4.273,1.282,13.91,CANDIDATE,1.205970806988609,5.174453379325651,7.29505641646263
35.3331932,5.966,99.7,1.55,670.0,47.52,28.8,0,0,0,0,5788.0,4.122,1.474,11.197,CONFIRMED,0.9360933591703348,4.612145799724517,6.508769136971682
15.0896415,4.3349,77.8,1.42,968.0,207.64,29.5,0,0,0,0,6063.0,4.061,1.613,11.39,CONFIRMED,0.8837675401685949,4.366912996863833,6.876264611890766
5.30873978,3.018,127.5,1.08,1042.0,279.21,16.7,0,0,0,0,5914.0,4.483,0.955,14.699,CONFIRMED,0.7323678937132266,4.855928904335275,6.949856455000773
3.89524296,1.689,189.0,1.13,956.0,197.66,16.2,0,0,0,0,5018.0,4.492,0.838,14.756,CONFIRMED,0.7561219797213337,5.247024072160486,6.863803391452954
0.740926358,1.0163,195.5,1.22,1873.0,1983.7537500000003,20.0,0,0,0,0,5618.0,4.494,0.874,15.918,CONFIRMED,0.7975071958841881,5.280662431309316,7.535830462798367
75.8580035,5.382,1148.4,2.72,281.0,1.47,16.1,0,0,0,0,4474.0,4.67,0.614,15.398,CANDIDATE,1.3137236682850553,7.046995346073642,5.641907070938114
1.352564873,3.469,56.7,1.45,2447.0,1983.7537500000003,34.9,0,0,1,1,6463.0,3.959,1.823,12.709,FALSE POSITIVE,0.8960880245566356,4.055257173514054,7.803026643632217
7.72768833,2.06,404.8,1.89,899.0,154.46,14.6,0,0,1,0,5765.0,4.468,0.94,15.648,FALSE POSITIVE,1.0612565021243408,6.005860427391714,6.802394763324311
37.3033197,7.793,551.7,2.31,493.0,14.0,19.5,0,0,0,0,5646.0,4.55,0.817,15.527,CONFIRMED,1.1969481893889715,6.314815358839217,6.202535517187923
10.16435076,6.017,37.7,1.99,1389.0,879.94,18.4,0,0,0,0,6133.0,3.773374999999999,2.0288749999999998,11.912,CANDIDATE,1.095273387402595,3.655839600035736,7.237059026124737
31.9729501,9.41,156.3,2.41,757.0,77.49,38.3,0,1,1,1,6007.0,4.064,1.759,12.567,FALSE POSITIVE,1.2267122912954256,5.058154810064233,6.630683385642372
14.8877665,4.981,252.5,1.96,831.0,112.85,28.4,0,0,0,0,6143.0,4.344,1.116,13.914,CONFIRMED,1.085189268335969,5.535363823031238,6.723832440821209
4.52158614,3.4702,106.2,1.31,1214.0,513.68,26.2,0,0,0,0,5576.0,4.201,1.289,13.836,CONFIRMED,0.8372475245337022,4.674696248636701,7.102499355774649
2.007750531,2.0715,352.0,1.64,1319.0,716.79,21.8,0,0,1,0,5645.0,4.549,0.865,15.664,FALSE POSITIVE,0.9707789171582247,5.8664680569332965,7.1853870155804165
7.03146295,5.922,85.4,1.38,1194.0,480.26,33.8,0,0,0,0,6170.0,4.192,1.499,12.805,CONFIRMED,0.8671004876833832,4.45898767581001,7.085901464365611
54.2811949,5.517,147.8,2.07,604.0,31.45,20.0,0,0,0,0,6170.0,4.192,1.499,12.805,CONFIRMED,1.1216775615991057,5.002603122398992,6.405228458030842
0.596087893,0.7159,105.1,1.92,2551.75,1983.7537500000003,30.3,0,0,1,0,6049.0,3.997,1.827,13.484,FALSE POSITIVE,1.0715836162801904,4.664382045619938,7.995643604287271
12.58229808,6.375,118.7,1.53,917.0,167.41,62.1,0,0,0,0,5587.0,4.091,1.423,11.411,CONFIRMED,0.9282193027394289,4.784988612563928,6.822197390620491
7.12684695,3.179,206.3,1.38,941.0,185.17,20.7,0,1,1,0,6050.0,4.525,0.896,14.8,FALSE POSITIVE,0.8671004876833832,5.334167019441734,6.848005274576363
0.661749944,4.112,215.6,23.92,2420.0,1983.7537500000003,34.5,0,1,1,1,6363.0,4.386,1.198,15.396,FALSE POSITIVE,3.2156706939192525,5.37805233456689,7.791935956938058
97.68741770487502,12.034624999999998,421.9,2.53,303.0,1.99,7.0,0,0,0,0,6392.0,4.366,1.23,15.396,FALSE POSITIVE,1.2612978709452054,6.047135744478443,5.717027701406222
1.35477049,1.618,145.3,0.8,1102.0,348.9,14.8,0,0,1,0,4414.0,4.621,0.689,15.169,FALSE POSITIVE,0.5877866649021191,4.9856593080260785,7.005789019253503
0.493393859,1.1319,264.7,1.4,1505.0,1203.14,20.3,0,1,0,0,4474.0,4.67,0.614,15.398,FALSE POSITIVE,0.8754687373538999,5.582367852765768,7.317212408359839
11.95401876,2.656,855.9,2.1,525.0,17.92,19.3,0,0,0,0,4359.0,4.611,0.659,15.911,CONFIRMED,1.1314021114911006,6.753321225675073,6.26530121273771
2.48883033,4.268,51.4,0.64,1230.0,540.34,15.1,0,0,1,1,5615.0,4.514,0.833,14.103,FALSE POSITIVE,0.49469624183610705,3.9589065913269965,7.115582126184454
20.2340219,3.674,193.6,0.99,562.0,23.53,11.5,0,1,1,0,5528.0,4.627,0.71,13.776,FALSE POSITIVE,0.688134638736401,5.270946169751904,6.333279628139691
0.88184263,1.3117,249.9,1.24,1564.0,1419.46,21.2,0,0,0,0,5268.0,4.594,0.776,15.919,CONFIRMED,0.8064758658669485,5.525054453372377,7.355641102974253
5.448321078,2.2213,529.4,2.17,978.0,215.95,55.1,0,0,0,0,5721.0,4.517,0.905,12.43,CONFIRMED,1.1537315878891892,6.273631438871653,6.88653164253051
1.116127169,1.3235,109.2,1.0,1659.0,1797.63,19.2,0,0,0,0,5721.0,4.517,0.905,12.43,CONFIRMED,0.6931471805599453,4.702296896718814,7.414572881350589
97.68741770487502,12.034624999999998,1651.9,10.65,467.0,11.24,102.7,0,0,1,0,5970.0,3.835,2.0288749999999998,13.56,FALSE POSITIVE,2.4553061800117097,7.410286599923308,6.148468295917647
97.68741770487502,10.509,1627.7,9.91,354.0,3.73,92.3,0,0,0,0,5185.0,3.936,1.853,13.46,CANDIDATE,2.3896797998449797,7.395537429579515,5.872117789475416
3.833087643,1.51,461.4,2.25,1012.0,247.8,40.2,0,0,0,0,5397.0,4.543,0.831,11.799,CONFIRMED,1.1786549963416462,6.136430317358168,6.920671504248683
9.37663713,2.1033,118.4,1.89,1125.0,379.3,21.0,0,0,0,0,6237.0,4.136,1.543,10.617,CONFIRMED,1.0612565021243408,4.782479200958502,7.026426808699636
5.62006198,2.751,190.1,1.45,772.0,84.01,17.4,0,0,0,0,4868.0,4.6,0.746,14.009,CONFIRMED,0.8960880245566356,5.252796851246227,6.650279048587422
3.8259005,1.8057,857.2,3.45,1005.0,241.25,20.3,0,0,0,0,5223.0,4.505,0.885,15.768,CONFIRMED,1.4929040961781488,6.7548371725574246,6.913737350659685
0.558841234,0.7918,280.9,1.33,1787.0,1983.7537500000003,26.3,0,0,0,0,5151.0,4.592,0.792,15.6,CONFIRMED,0.8458682675776092,5.641552398120067,7.488852955733459
9.33648141,2.5449,885.4,2.39,577.0,26.22,23.1,0,0,0,0,4442.0,4.619,0.648,15.911,CONFIRMED,1.220829921392359,6.78716831599302,6.359573868672378
76.6139446,10.22,498.7,2.61,466.0,11.12,28.6,0,0,0,0,6173.0,4.408,1.03,14.357,CONFIRMED,1.2837077723447896,6.214007918350159,6.1463292576688975
0.698461304,0.7887,134.4,14.81,2551.75,1983.7537500000003,16.1,0,0,0,0,4676.0,3.773374999999999,2.0288749999999998,13.586,CANDIDATE,2.7606426512213806,4.9082333604781745,8.551401362745974
1.545388842,3.037,52.8,0.56,1421.0,964.53,20.6,0,0,1,0,5782.0,4.594,0.767,13.529,FALSE POSITIVE,0.44468582126144574,3.9852734671677386,7.259819610363186
1.289590179,1.3541,286.0,1.38,1448.0,1040.23,18.9,0,0,0,0,5467.0,4.578,0.808,15.471,CONFIRMED,0.8671004876833832,5.659482215759621,7.278628942320682
0.634003002,0.9207,316.9,1.35,1714.0,1983.7537500000003,21.0,0,0,0,0,5226.0,4.606,0.75,15.76,CONFIRMED,0.8544153281560676,5.761736867916757,7.44716835960004
1.56859048,11.591,280.6,23.41,1693.0,1935.28,43.3,1,0,1,0,6248.0,4.442,1.002,15.105,FALSE POSITIVE,3.1949928844048685,5.640487624283887,7.434847875211999
22.8030252,4.768,62.9,1.29,843.0,119.6,20.4,0,0,0,0,6063.0,4.061,1.613,11.39,CONFIRMED,0.8285518175661483,4.157319361383489,6.738152494595957
0.623441939,1.4053,128.1,13.89,2551.75,1983.7537500000003,40.6,0,1,1,1,5385.0,3.773374999999999,2.0288749999999998,12.65,FALSE POSITIVE,2.7006898466959175,4.860587297852597,8.077136638538454
5.24364571,12.034624999999998,270.4,25.01,1149.0,411.58,45.6,0,0,1,1,6197.0,4.406,1.056,15.163,FALSE POSITIVE,3.25848107946056,5.603593747400769,7.047517221357296
8.98826122,4.96,160.8,1.39,864.0,131.92,14.5,0,0,0,0,5984.0,4.521,0.906,15.257,CONFIRMED,0.8712933659434192,5.086361004624392,6.762729506931879
97.68741770487502,6.819,3104.2375,29.64,651.0,42.53,48.5,0,0,0,0,6525.0,3.773374999999999,2.0288749999999998,13.455,CANDIDATE,3.4223063448723905,8.995660899074103,6.480044561926653
4.15743922,9.572,1472.0,30.636249999999997,2089.0,1983.7537500000003,52.5,0,1,0,0,6529.0,3.773374999999999,2.0288749999999998,10.617,FALSE POSITIVE,4.584865432647727,7.29505641646263,7.644919344958857
14.4079035,2.524,3058.0,23.4,624.0,35.81,7.7,0,0,0,0,5440.0,4.617,0.728,14.599,CANDIDATE,3.1945831322991562,8.025843344150903,6.437751649736401
97.68741770487502,6.769,3104.2375,6.01,295.0,1.8,73.2,0,0,0,0,5307.0,4.572,0.757,15.996,CONFIRMED,1.9473377010464987,8.524982773691066,5.69035945432406
22.2508509,1.745,618.7,2.07,539.0,20.01,11.4,0,0,0,0,5307.0,4.572,0.757,15.996,CONFIRMED,1.1216775615991057,6.429235489968062,6.29156913955832
8.53161917,2.9596,3104.2375,30.636249999999997,891.0,148.92,86.1,0,1,0,0,5780.0,4.438,1.0,18.145,FALSE POSITIVE,4.018183201256536,11.093538901521018,6.79346613258001
0.526615152,1.0582,64.0,1.46,2551.75,1983.7537500000003,40.9,1,0,1,0,5718.0,3.966,1.832,12.428,FALSE POSITIVE,0.9001613499442714,4.174387269895637,7.992944547318106
0.690405794,1.7407,178.4,1.04,1731.0,1983.7537500000003,43.0,0,1,1,0,5204.0,4.515,0.786,14.606,FALSE POSITIVE,0.712949807856125,5.1896179496246955,7.4570320891223805
10.10773789,3.828,294.9,1.98,879.0,140.75,25.3,0,0,0,0,5480.0,4.26,1.174,15.017,CONFIRMED,1.091923300517313,5.690021559406164,6.779921907472252
7.0956395,3.465,108.1,1.2,989.0,225.73,10.5,0,0,0,0,5480.0,4.26,1.174,15.017,CANDIDATE,0.7884573603642702,4.692264892839025,6.897704943128636
1.844857057,1.6557,85.6,0.97,1601.0,1548.86,21.5,0,1,1,0,6143.0,4.403,1.004,13.617,FALSE POSITIVE,0.6780335427498971,4.461299815568389,7.379008127628304
18.0116764,6.006,417.2,2.02,695.0,55.07,23.3,0,0,1,0,6003.0,4.507,0.932,15.154,FALSE POSITIVE,1.1052568313867783,6.035959786994534,6.54534966033442
33.67280658,8.2267,170.9,1.86,661.0,45.09,61.2,0,0,0,0,5587.0,4.091,1.423,11.411,CONFIRMED,1.0508216248317612,5.146912912388804,6.495265555937008
3.00912491,2.228,191.4,1.22,1177.0,452.27,16.5,0,0,0,0,5713.0,4.541,0.893,15.273,CONFIRMED,0.7975071958841881,5.259576538231606,7.071573364211532
79.2450351,5.382,1347.3,3.33,404.0,6.33,14.4,0,0,0,0,5648.0,4.464,0.917,15.302,CANDIDATE,1.4655675420143985,7.206599818640029,6.003887067106539
4.44589508,2.3816,441.4,1.94,1063.0,302.6,20.9,0,0,0,0,5918.0,4.544,0.865,15.391,CONFIRMED,1.0784095813505903,6.092214450208125,6.96979066990159
2.023126394,1.2771,72.2,0.92,1607.0,1582.75,19.2,0,1,1,1,6349.0,4.422,1.059,13.126,FALSE POSITIVE,0.6523251860396903,4.293195420967266,7.382746449738912
10.63609504,3.48,290.6,1.36,728.0,66.5,20.9,0,1,1,1,5546.0,4.575,0.81,15.091,FALSE POSITIVE,0.8586616190375187,5.675383000134503,6.591673732008658
10.3108232,5.617,204.0,1.27,786.0,90.1,14.0,0,0,0,0,5708.0,4.521,0.893,15.619,CONFIRMED,0.8197798314933114,5.3230099791384085,6.668228248417403
1.069842837,5.275,540.3,1.77,1433.0,998.07,65.2,0,0,1,1,4999.0,4.523,0.786,14.298,FALSE POSITIVE,1.0188473201992472,6.293973653802932,7.2682230211595655
1.077467951,2.1125,75.7,30.636249999999997,2339.0,1983.7537500000003,47.4,0,0,1,0,6329.0,4.137,1.508,11.899,FALSE POSITIVE,3.467609147181407,4.33990170837321,7.757906208351747
97.68741770487502,12.034624999999998,3104.2375,4.49,321.0,2.51,110.9,0,0,0,0,5613.0,4.581,0.795,15.5,CANDIDATE,1.7029282555214393,8.087486618935039,5.7745515455444085
2.8736467,1.682,215.7,6.47,2551.75,1983.7537500000003,21.2,0,0,0,1,7248.0,3.773374999999999,2.0288749999999998,10.617,FALSE POSITIVE,2.010894999144726,5.378513908542313,7.96102146588337
2.846517614,4.228,2154.4,1.88,528.0,18.32,58.0,0,1,1,0,4184.0,4.931,0.32,16.3,FALSE POSITIVE,1.0577902941478545,7.675731600162732,6.270988431858299
97.68741770487502,7.119,1953.4,3.43,215.0,0.5,69.3,0,0,0,0,4658.0,4.632,0.686,13.855,CONFIRMED,1.4883995840570443,7.577838519943531,5.375278407684165
1.716828304,2.068,59.5,0.74,1455.0,1056.84,14.2,0,0,0,0,5808.0,4.522,0.902,10.617,CONFIRMED,0.5538851132264376,4.102643365036796,7.283448228756631
0.755103143,2.885,43.8,1.49,2551.75,1983.7537500000003,27.3,0,0,0,1,5996.0,3.87,2.0288749999999998,13.009,FALSE POSITIVE,0.9122827104766162,3.8022081394209395,7.982074875081202
20.71927223,4.0388,224.6,2.51,818.0,105.78,36.0,0,0,0,1,5729.0,4.058,1.545,10.821,FALSE POSITIVE,1.2556160374777745,5.418763519623904,6.70808408385307
11.87457664,1.9797,220.7,1.32,728.0,66.33,21.4,0,0,0,0,5523.0,4.506,0.88,13.756,CONFIRMED,0.8415671856782186,5.4013251166222656,6.591673732008658
97.68741770487502,6.568,899.7,4.85,428.0,7.95,26.7,0,0,0,0,5332.0,4.083,1.453,15.162,CONFIRMED,1.766441661243765,6.803172238789697,6.061456918928017
15.64588656,3.959,572.1,2.18,710.0,60.08,26.9,0,0,0,0,5896.0,4.518,0.916,15.241,CONFIRMED,1.1568811967920856,6.351060221557692,6.566672429803241
0.93375241,6.352,518.0,3.18,1594.0,1528.26,55.5,0,0,0,1,5402.0,4.581,0.815,15.807,FALSE POSITIVE,1.430311246536665,6.251903883165888,7.374629015218945
1.70336496,1.7045,316.7,1.67,1484.0,1151.45,19.8,0,1,1,1,5881.0,4.516,0.915,15.274,FALSE POSITIVE,0.9820784724121581,5.761107541275471,7.3031700512368
0.764174368,2.346,100.2,1.18,2241.0,1983.7537500000003,34.5,1,0,1,0,6321.0,4.417,1.125,14.361,FALSE POSITIVE,0.7793248768009976,4.617098756853365,7.715123603632105
1.85373924,1.816,348.6,0.23,345.0,3.36,18.0,0,1,1,0,4184.0,4.998375,0.11987500000000006,12.946,FALSE POSITIVE,0.20701416938432615,5.85678964378138,5.846438775057724
7.06321927,2.411,207.2,1.21,827.0,110.22,12.6,0,0,0,0,5305.0,4.489,0.818,14.572,CONFIRMED,0.7929925155296614,5.338499156180869,6.71901315438526
0.584310213,2.1801,809.4,23.09,2053.0,1983.7537500000003,91.9,0,0,1,0,5783.0,4.539,0.88,15.361,FALSE POSITIVE,3.18179681662678,6.697527952934474,7.627544390488503
25.384175,3.576,594.0,2.44,649.0,42.01,15.8,0,0,0,0,6137.0,4.471,0.994,15.535,CONFIRMED,1.235471471385307,6.38856140554563,6.476972362889683
15.79196594,7.2772,203.1,2.4,910.0,161.97,77.3,0,0,0,0,5758.0,4.072,1.704,11.696,CONFIRMED,1.2237754316221157,5.318610069815799,6.814542897259958
5.77207177,2.605,328.5,1.54,915.0,165.58,13.2,0,0,0,0,5591.0,4.559,0.86,15.703,CANDIDATE,0.9321640810304452,5.797576353942562,6.82001636467413
46.151253,5.346,649.0,2.08,423.0,7.59,17.1,0,0,0,0,5204.0,4.525,0.769,15.266,CANDIDATE,1.1249295969854831,6.476972362889683,6.049733455231958
8.16733851,3.337,104.9,1.03,865.0,132.43,14.8,0,0,0,0,5808.0,4.522,0.902,10.617,CONFIRMED,0.708035793053696,4.662495252607361,6.763884908562435
12.81590421,6.3856,220.5,2.26,939.0,183.68,106.7,0,0,0,0,5788.0,4.122,1.474,11.197,CONFIRMED,1.1817271953786161,5.40042258948519,6.84587987526405
79.99623328,6.3339,3104.2375,30.636249999999997,717.0,62.49,159.3625,0,1,0,0,6796.0,3.88,2.0288749999999998,10.617,FALSE POSITIVE,3.731220294603461,10.101723468144153,6.576469569048224
5.424749327,1.139,3104.2375,5.15,625.0,36.05,78.0,0,0,0,0,4184.0,4.658,0.591,16.406,CONFIRMED,1.8164520818184267,8.946505025998682,6.439350371100098
97.68741770487502,3.09,3104.2375,6.98,301.0,1.93,48.0,0,0,0,0,5594.0,4.52,0.812,15.548,CANDIDATE,2.0769384114617173,8.496990484098719,5.71042701737487
3.606940379,1.0418,432.3,2.04,1046.0,283.23,20.8,0,0,0,0,5508.0,4.569,0.84,13.461,CONFIRMED,1.1118575154181303,6.071430328745864,6.953684210870537
69.2002312,5.679,2271.5,30.636249999999997,585.0,27.66,30.0,0,1,1,0,7044.0,4.337,1.267,15.329,FALSE POSITIVE,3.833845224364122,7.728635826051634,6.373319789577012
6.26404774,2.39,378.7,1.55,809.0,101.27,20.1,0,0,0,0,5032.0,4.511,0.817,15.329,CONFIRMED,0.9360933591703348,5.939381467237757,6.697034247666484
23.1985852,9.821,224.7,2.61,793.0,93.34,28.2,0,0,0,0,5416.0,3.951,1.756,14.056,CONFIRMED,1.2837077723447896,5.41920668382349,6.677083461247136
5.77721259,2.462,134.3,2.17,1260.0,596.37,17.7,0,0,0,0,5416.0,3.951,1.756,14.056,CONFIRMED,1.1537315878891892,4.907494535176743,7.139660335964919
0.905037231,1.4351,37.5,1.1,2551.75,1983.7537500000003,29.0,0,0,1,0,6223.0,4.01,1.763,11.075,FALSE POSITIVE,0.7419373447293773,3.6506582412937387,7.873978379604501
59.4969009,5.404,1262.1,2.92,369.0,4.36,23.2,0,0,0,0,4817.0,4.499,0.833,15.768,CONFIRMED,1.366091653802371,7.141324295779929,5.91350300563827
10.61345333,0.9829,150.2,1.77,987.0,224.63,20.0,0,0,0,0,5865.0,4.163,1.388,12.824,CONFIRMED,1.0188473201992472,5.018603463745433,6.895682697747868
48.6303805,7.0805,339.8,2.48,590.0,28.6,53.9,0,0,0,0,6075.0,4.264,1.352,11.485,CONFIRMED,1.247032293786383,5.83129579495516,6.3818160174060985
40.5289885,10.604,360.7,5.92,933.0,178.81,35.3,0,0,0,0,6443.0,3.773374999999999,2.0288749999999998,13.913,CONFIRMED,1.9344157696295783,5.890815138958052,6.839476438228843
0.571940563,0.9031,54.3,1.88,2551.75,1983.7537500000003,22.8,0,1,1,0,5827.0,3.773374999999999,2.0288749999999998,12.557,FALSE POSITIVE,1.0577902941478545,4.012772908528289,8.108021221376747
0.633514386,1.2792,179.1,0.81,1357.0,807.27,22.3,0,0,1,0,4330.0,4.64,0.618,14.971,FALSE POSITIVE,0.5933268452777344,5.19351225218191,7.213768308118642
17.4166143,2.445,314.2,1.84,723.0,64.73,13.1,0,0,1,0,5946.0,4.444,1.017,14.715,FALSE POSITIVE,1.0438040521731147,5.753207357983724,6.584791392385716
16.3583482,9.858,116.4,2.23,959.0,200.1,30.0,0,0,0,0,6133.0,4.084,1.765,12.683,CONFIRMED,1.172482137234565,4.765586907393996,6.866933284461882
36.0054414,3.262,117.5,3.33,1024.0,259.71,14.6,0,0,1,0,7048.0,3.797,2.0288749999999998,12.477,FALSE POSITIVE,1.4655675420143985,4.774912960575186,6.932447891572509
13.9093544,6.765,86.8,1.33,928.0,175.14,15.6,0,0,0,0,6052.0,4.183,1.424,13.716,CONFIRMED,0.8458682675776092,4.475061500641071,6.834108738813838
97.4463194,6.765,2141.1,3.05,283.0,1.52,62.8,0,0,0,0,4735.0,4.627,0.686,14.981,CANDIDATE,1.3987168811184478,7.669541935258771,5.648974238161206
1.257689465,0.8399,945.6,2.45,1513.0,1244.66,45.6,0,1,0,0,5676.0,4.571,0.787,15.522,FALSE POSITIVE,1.2383742310432684,6.852876617472147,7.322510433997394
4.081411554,2.3239,171.9,1.0,755.0,77.0,36.9,0,0,0,0,4498.0,4.661,0.635,13.256,CONFIRMED,0.6931471805599453,5.152713392689245,6.628041376179533
11.41941928,3.3075,150.5,0.99,536.0,19.47,22.9,0,0,0,0,4498.0,4.661,0.635,13.256,CONFIRMED,0.688134638736401,5.020585624949424,6.285998094508865
6.83440674,2.2726,177.1,1.01,636.0,38.68,29.1,0,0,0,0,4498.0,4.661,0.635,13.256,CONFIRMED,0.6981347220709844,5.1823451902956155,6.456769655572163
97.68741770487502,12.034624999999998,2500.9,11.12,481.0,12.65,37.1,0,0,0,0,5974.0,3.859,2.0288749999999998,15.905,CANDIDATE,2.4948569806411682,7.824805722202534,6.1779441140506
24.4004378,2.987,860.5,2.47,437.0,8.64,20.2,0,0,0,0,4583.0,4.606,0.674,15.858,CONFIRMED,1.244154593958768,6.758675055967984,6.082218910376446
4.029810359,3.3316,111.1,1.77,1479.0,1132.21,62.8,0,0,1,1,5929.0,4.055,1.651,11.551,FALSE POSITIVE,1.0188473201992472,4.719391330078114,7.299797366758161
1.287622419,0.821,36.5,0.87,1957.0,1983.7537500000003,16.9,0,0,1,0,6170.0,4.308,1.274,11.514,FALSE POSITIVE,0.6259384308664953,3.624340932976365,7.579678823090456
0.935115863,1.6172,64.8,1.05,2124.0,1983.7537500000003,21.6,0,0,0,0,5874.0,4.252,1.297,13.615,CONFIRMED,0.7178397931503169,4.186619838331271,7.661527081358517
3.57551429,2.364,92.8,0.89,1061.0,299.19,16.6,0,0,0,0,5213.0,4.434,0.917,13.93,CONFIRMED,0.636576829071551,4.541164856012179,6.967909201801884
1.791877025,1.166,46.1,1.48,2223.0,1983.7537500000003,12.5,0,0,0,0,6002.0,3.841,2.0288749999999998,12.599,CANDIDATE,0.9082585601768908,3.8522730010223722,7.707062655370473
97.68741770487502,5.568,1209.3,2.35,248.0,0.89,20.0,0,0,0,0,4648.0,4.631,0.675,15.839,CONFIRMED,1.208960345836975,7.0986235417445585,5.517452896464707
6.30922043,1.3251,691.2,1.37,606.0,31.73,22.5,0,0,0,0,4380.0,4.71,0.53,15.906,CONFIRMED,0.8628899551470399,6.539874931201244,6.408528791059498
2.94194296,2.056,278.0,1.22,988.0,225.15,18.2,0,0,0,0,4901.0,4.544,0.758,15.29,CONFIRMED,0.7975071958841881,5.631211781821365,6.8966943316227125
97.68741770487502,11.342,156.9,1.8,424.0,7.63,11.2,0,0,0,0,6052.0,4.183,1.424,13.716,CANDIDATE,1.0296194171811583,5.061961921261596,6.052089168924417
1.146934644,1.7247,256.2,1.39,1554.0,1382.04,19.7,0,0,1,0,5423.0,4.502,0.862,15.754,FALSE POSITIVE,0.8712933659434192,5.549853992363464,7.349230824613334
1.245353252,2.152,224.2,1.48,1704.0,1983.7537500000003,20.3,0,0,0,1,5982.0,4.493,0.96,15.895,FALSE POSITIVE,0.9082585601768908,5.4169888962655355,7.4413203897176174
82.2001239,10.627,233.9,2.57,525.0,17.96,47.9,0,0,0,0,5758.0,4.072,1.704,11.696,CONFIRMED,1.2725655957915476,5.459159891664867,6.26530121273771
15.3626052,3.736,468.3,1.8,608.0,32.23,19.7,0,0,0,0,5011.0,4.484,0.851,15.384,CONFIRMED,1.0296194171811583,6.151242222800372,6.411818267709897
0.843379985,1.4474,343.3,1.7,1541.0,1329.99,53.6,0,0,0,0,4818.0,4.481,0.856,14.975,CONFIRMED,0.9932517730102834,5.841513370344478,7.340835554123275
6.56606941,1.8455,402.4,1.83,777.0,86.27,25.8,0,0,0,0,4818.0,4.481,0.856,14.975,CONFIRMED,1.0402767116551463,5.999928625520111,6.656726524178391
10.49566303,4.7356,106.1,1.34,1009.0,244.59,48.7,0,0,0,0,6214.0,4.238,1.297,10.617,CONFIRMED,0.8501509293696101,4.673762977453703,6.917705609835305
2.50343279,1.534,1156.0,20.23,1147.0,408.12,13.2,0,0,0,0,5174.0,4.483,0.84,15.601,CANDIDATE,3.055415275715165,7.053585727193677,7.045776576879511
96.4562198,11.195,950.5,9.1,727.0,65.96,54.6,0,0,0,0,7029.0,3.806,2.0288749999999998,12.998,CANDIDATE,2.312535423847214,6.858039686736205,6.590301048196686
44.5643831,7.874,360.5,5.8,940.0,184.67,27.0,0,0,0,0,7029.0,3.806,2.0288749999999998,12.998,CANDIDATE,1.916922612182061,5.890262041598819,6.846943139585379
1.34155642,1.6462,58.2,0.74,1642.0,1715.26,23.7,0,0,0,0,5779.0,4.44,0.97,12.299,CONFIRMED,0.5538851132264376,4.0809215418899605,7.404279118037268
8.48299282,2.505,69.1,0.8,879.0,141.04,21.3,0,0,0,0,5827.0,4.471,0.933,12.147,CONFIRMED,0.5877866649021191,4.249922794040544,6.779921907472252
0.665025941,1.7542,104.7,1.11,2174.0,1983.7537500000003,26.5,0,0,0,0,5884.0,4.408,1.07,14.758,CONFIRMED,0.7466879474879752,4.660604892876192,7.684783943522785
97.68741770487502,6.965,868.5,2.56,267.0,1.2,26.7,0,0,0,0,5422.0,4.481,0.885,14.607,CONFIRMED,1.269760544863939,6.767918333794338,5.5909869805108565
97.68741770487502,12.034624999999998,1104.0,19.25,555.0,22.41,99.9,0,0,0,0,5177.0,3.773374999999999,2.0288749999999998,11.893,CANDIDATE,3.0081547935525483,7.007600613951853,6.320768294250582
13.32191461,6.213,133.5,2.88,1299.0,672.06,24.3,0,0,0,0,6995.0,3.925,2.0288749999999998,13.228,CONFIRMED,1.355835153635182,4.901564199041894,7.170119543449628
7.69994466,4.432,70.9,0.92,969.0,208.61,17.4,0,0,0,0,5727.0,4.328,1.104,13.421,CONFIRMED,0.6523251860396903,4.275276264727001,6.877296071497429
4.77466043,3.804,54.3,0.81,1137.0,395.06,15.5,0,0,0,0,5727.0,4.328,1.104,13.421,CONFIRMED,0.5933268452777344,4.012772908528289,7.037027614686276
29.39337161,7.0445,327.0,2.5,698.0,55.98,69.7,0,0,0,0,6075.0,4.264,1.352,11.485,CONFIRMED,1.252762968495368,5.793013608384144,6.54965074223381
